title,title_link,likes,pub_points,popularity,description,latest_version,latest_version_release_date,provided_license,is_beta_version,sdk,platform,documentation_link,verified_publisher,dependencies,github_link
shorebird_code_push,https://pub.dev/packages/shorebird_code_push,253,160,97,Check for and download Shorebird code push updates from your app.,1.1.4,"Jul 25, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/shorebird_code_push/latest/,shorebird.dev,"ffi,meta",https://github.com/shorebirdtech/updater/tree/main/shorebird_code_push
flutter_ringtone_player,https://pub.dev/packages/flutter_ringtone_player,250,160,98,"A simple player for system default ringtones, alarms and notifications",4.0.0+3,"Jun 3, 2024",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/flutter_ringtone_player/latest/,inway.dev,"flutter,path_provider,plugin_platform_interface",https://github.com/inway/flutter_ringtone_player
safe_device,https://pub.dev/packages/safe_device,251,150,97,"With the Flutter safe_device package, you can easily implement security steps such as Jailbroken, root, emulator and fake location detection.",1.1.7,"Apr 22, 2024",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/safe_device/latest/,unverified uploader,flutter,https://github.com/ufukhawk/safe_device
markdown_widget,https://pub.dev/packages/markdown_widget,251,160,97,"A new markdown package. It supports TOC function, code highlighting, and it supports all platforms",2.3.2+6,"Feb 28, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/markdown_widget/latest/,morn.fun,"flutter,flutter_highlight,highlight,markdown,scroll_to_index,url_launcher,visibility_detector",https://github.com/asjqkkkk/markdown_widget
store_redirect,https://pub.dev/packages/store_redirect,249,160,99,A Flutter plugin to redirect users to an app page in Google Play Store and Apple App Store.,2.0.2,"Mar 14, 2024",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/store_redirect/latest/,unverified uploader,flutter,https://github.com/Danesz/store_redirect
twilio_programmable_video,https://pub.dev/packages/twilio_programmable_video,249,120,90,"Flutter plugin for Twilio Programmable Video, which enables you to build real-time videocall applications (WebRTC)",1.1.1,"May 31, 2023",MIT,,FLUTTER,"ANDROID, IOS, WEB",,wolfenra.in,"collection,enum_to_string,flutter,permission_handler,twilio_programmable_video_platform_interface,twilio_programmable_video_web",https://gitlab.com/twilio-flutter/programmable-video/-/tree/master/programmable_video
syncfusion_flutter_signaturepad,https://pub.dev/packages/syncfusion_flutter_signaturepad,248,150,97,The Flutter Signature Pad widget allows you to capture smooth and more realistic signatures through drawn gestures and save it as an image.,26.2.7,"Jul 30, 2024",unknown,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/syncfusion_flutter_signaturepad/latest/,syncfusion.com,"flutter,syncfusion_flutter_core",https://github.com/syncfusion/flutter-widgets/tree/master/packages/syncfusion_flutter_signaturepad
analyzer,https://pub.dev/packages/analyzer,248,40,99,This package provides a library that performs static analysis of Dart code.,6.8.0,"Jul 15, 2024",BSD-3-Clause,,,,,tools.dart.dev,"_fe_analyzer_shared,collection,convert,crypto,glob,macros,meta,package_config,path,pub_semver,source_span,watcher,yaml",https://github.com/dart-lang/sdk/tree/main/pkg/analyzer
functional_widget,https://pub.dev/packages/functional_widget,248,150,80,A code generator that generates widget classes from their implementation as a function.,0.10.2,"Jan 9, 2024",MIT,,DART,"LINUX, MACOS, WINDOWS",https://pub.dev/documentation/functional_widget/latest/,dash-overflow.net,"analyzer,build,build_config,code_builder,collection,functional_widget_annotation,meta,source_gen",https://github.com/rrousselGit/functional_widget/tree/master/packages/functional_widget
eva_icons_flutter,https://pub.dev/packages/eva_icons_flutter,249,160,97,Flutter package for Eva Icons. Eva Icons is a pack of more than 480 beautifully crafted Open Source icons for common actions and items.,3.1.0,"Feb 20, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/eva_icons_flutter/latest/,unverified uploader,flutter,https://github.com/piyushmaurya23/eva_icons_flutter
bezier_chart,https://pub.dev/packages/bezier_chart,248,40,86,A beautiful bezier line chart widget for flutter that is highly interactive and configurable.,1.0.17+1,"Apr 26, 2020",Apache-2.0,,,,,aeyrium.com,"flutter,intl",https://github.com/aeyrium/bezier-chart
flutter_translate,https://pub.dev/packages/flutter_translate,247,160,97,Flutter Translate is a fully featured localization / internationalization (i18n) library for Flutter.,4.1.0,"May 28, 2024",MIT,5.0.0-dev.1,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/flutter_translate/latest/,jesway.com,"flutter,intl,universal_io",https://github.com/Jesway/flutter_translate
persian_datetime_picker,https://pub.dev/packages/persian_datetime_picker,247,140,93,"A persian (farsi,shamsi) datetime picker for flutter, inspired by material datetime picker.",2.7.0,"May 25, 2024",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/persian_datetime_picker/latest/,unverified uploader,flutter,https://github.com/M-amir-M/persian-datetime-picker
stream_transform,https://pub.dev/packages/stream_transform,247,160,99,A collection of utilities to transform and manipulate streams.,2.1.0,"Nov 3, 2022",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/stream_transform/latest/,tools.dart.dev,,https://github.com/dart-lang/stream_transform
currency_text_input_formatter,https://pub.dev/packages/currency_text_input_formatter,246,160,99,Currency Text Input Formatter for Flutter. Use it easy and simple for your flutter app.,2.2.3,"May 8, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/currency_text_input_formatter/latest/,unverified uploader,"flutter,intl",https://github.com/gtgalone/currency_text_input_formatter
flutter_native_timezone,https://pub.dev/packages/flutter_native_timezone,246,120,99,A flutter plugin for getting the local timezone of the os.,2.0.0,"Jun 4, 2021",unknown,,FLUTTER,"ANDROID, IOS, MACOS, WEB",https://pub.dev/documentation/flutter_native_timezone/latest/,unverified uploader,"flutter,flutter_web_plugins,js",https://github.com/pinkfish/flutter_native_timezone
gsheets,https://pub.dev/packages/gsheets,245,130,95,A library for working with Google Sheets API v4. Manage your spreadsheets with gsheets in Dart.,0.5.0,"Jul 30, 2023",unknown,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/gsheets/latest/,unverified uploader,"collection,googleapis,googleapis_auth,http,meta",https://github.com/a-marenkov/gsheets.git
version,https://pub.dev/packages/version,245,140,99,Provides a simple class for parsing and comparing semantic versions as defined by http://semver.org/,3.0.2,"Jun 15, 2022",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/version/latest/,dart.ninja,,https://github.com/dartninja/version
riverpod_lint,https://pub.dev/packages/riverpod_lint,245,140,97,"Riverpod_lint is a developer tool for users of Riverpod, designed to help stop common issues and simplify repetitive tasks.",2.3.12,"May 14, 2024",MIT,3.0.0-dev.4,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/riverpod_lint/latest/,unverified uploader,"analyzer,analyzer_plugin,collection,custom_lint_builder,meta,path,riverpod,riverpod_analyzer_utils,source_span,yaml",https://github.com/rrousselGit/river_pod
infinite_carousel,https://pub.dev/packages/infinite_carousel,244,160,97,"Carousel in flutter. Supports features like infinite looping, friction effect, multiple scroll physics and control over item anchor and velocity.",1.1.1,"Feb 16, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/infinite_carousel/latest/,geekyants.com,flutter,https://github.com/GeekyAnts/infinite-carousel-flutter
circular_reveal_animation,https://pub.dev/packages/circular_reveal_animation,244,160,95,Circular Reveal Animation as Flutter widget! Inspired by Android's ViewAnimationUtils.createCircularReveal(...).,2.0.1,"May 14, 2022",Apache-2.0,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/circular_reveal_animation/latest/,unverified uploader,flutter,https://github.com/qwert2603/circular_reveal_animation
bubble_tab_indicator,https://pub.dev/packages/bubble_tab_indicator,244,150,96,A Flutter library to add bubble-like effect to tab indicator to TabBar.,0.1.6,"Mar 8, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/bubble_tab_indicator/latest/,unverified uploader,flutter,https://github.com/vipulasri/flutter_bubble_tab_indicator
hand_signature,https://pub.dev/packages/hand_signature,243,150,96,The Signature Pad Widget that allows you to draw smooth signatures. With variety of draw and export settings. And also supports SVG.,3.0.3,"Apr 11, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/hand_signature/latest/,basecontrol.dev,flutter,https://github.com/romanbase/hand_signature
add_to_cart_animation,https://pub.dev/packages/add_to_cart_animation,242,160,94,A flutter plugin which provide you add to cart animation. I have prepared it to special to shopping apps however you can use it on the others apps too.,2.0.4,"Jul 10, 2024",Apache-2.0,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/add_to_cart_animation/latest/,unverified uploader,flutter,https://github.com/omerbyrk/add_to_cart_animation
drop_down_list,https://pub.dev/packages/drop_down_list,241,150,95,A drop down list with single and multiple selection that will work with search.,0.0.7,"Jul 9, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/drop_down_list/latest/,mindinventory.com,flutter,https://github.com/Mindinventory/drop_down_list
flutter_screen_lock,https://pub.dev/packages/flutter_screen_lock,241,160,97,Provides the ability to lock the screen on ios and android. Biometric authentication can be used in addition to passcode.,9.1.0,"May 17, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/flutter_screen_lock/latest/,incrementleaf.net,flutter,https://github.com/naoki0719/flutter_screen_lock
diacritic,https://pub.dev/packages/diacritic,241,160,98,Removes common accents and diacritical signs from a string by replacing them with an equivalent character.,0.1.5,"Dec 20, 2023",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/diacritic/latest/,agilord.com,,https://github.com/agilord/diacritic
animator,https://pub.dev/packages/animator,241,150,95,A Flutter library that makes animation easer. It allows for separation of animation setup from the User Interface.,3.3.0,"May 12, 2023",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/animator/latest/,unverified uploader,"flutter,states_rebuilder",https://github.com/GIfatahTH/animator
rating_dialog,https://pub.dev/packages/rating_dialog,241,150,96,A beautiful and customizable Star Rating Dialog package for Flutter,2.0.4,"Apr 29, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/rating_dialog/latest/,stackwares.com,"flutter,flutter_rating_bar",https://github.com/oliverbytes/rating_dialog
google_maps_place_picker,https://pub.dev/packages/google_maps_place_picker,241,35,88,A Flutter plugin which provides 'Picking Place' using Google Maps widget.,1.0.1,"Nov 23, 2020",MIT,2.1.0-nullsafety.3,,,,unverified uploader,"flutter,geolocator,google_maps_flutter,google_maps_webservice,http,permission_handler,provider,tuple",https://github.com/fysoul17/google_maps_place_picker
dio_http_cache,https://pub.dev/packages/dio_http_cache,241,130,95,"http cache lib for Flutter dio like RxCache.It use sqflite as disk cache,and google/quiver-dart/LRU strategy as memory cache.",0.3.0,"Jul 23, 2021",Apache-2.0,,FLUTTER,"ANDROID, IOS, MACOS",https://pub.dev/documentation/dio_http_cache/latest/,unverified uploader,"crypto,dio,flutter,json_annotation,json_serializable,path,quiver,sqflite",https://github.com/hurshi/dio-http-cache
google_mlkit_text_recognition,https://pub.dev/packages/google_mlkit_text_recognition,240,160,98,"A Flutter plugin to use Google's ML Kit Text Recognition to recognize text in any Chinese, Devanagari, Japanese, Korean and Latin character set.",0.13.0,"Apr 25, 2024",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/google_mlkit_text_recognition/latest/,flutter-ml.dev,"flutter,google_mlkit_commons",https://github.com/flutter-ml/google_ml_kit_flutter
modal_progress_hud_nsn,https://pub.dev/packages/modal_progress_hud_nsn,240,160,98,A modal progress indicator widget with Sound Null Safety. A fork of https://github.com/mmcc007/modal_progress_hud,0.5.1,"Jan 21, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/modal_progress_hud_nsn/latest/,unverified uploader,flutter,https://github.com/kphanipavan/modal_progress_hud_nsn
yaml,https://pub.dev/packages/yaml,240,160,99,"A parser for YAML, a human-friendly data serialization standard",3.1.2,"May 4, 2023",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/yaml/latest/,tools.dart.dev,"collection,source_span,string_scanner",https://github.com/dart-lang/yaml
appinio_video_player,https://pub.dev/packages/appinio_video_player,240,150,97,A custom video player that builds on top of the official video_player package by flutter and adds many functionalities.,1.3.0,"Jan 24, 2024",MIT,,FLUTTER,"ANDROID, IOS, WEB",https://pub.dev/documentation/appinio_video_player/latest/,appinio.app,"cached_video_player,flutter",https://github.com/appinioGmbH/flutter_packages
flutter_animated_dialog,https://pub.dev/packages/flutter_animated_dialog,239,90,96,"A new Flutter dialog with a series of beautiful animations, slide fade rotate size scale rotate3D animations.",2.0.1,"Jul 13, 2021",Apache-2.0,,,,https://pub.dev/documentation/flutter_animated_dialog/latest/,tookit.cn,flutter,https://github.com/JackJonson/flutter_animated_dialog
google_map_location_picker,https://pub.dev/packages/google_map_location_picker,239,35,81,🌍 Map location picker for flutter Based on google_maps_flutter,4.1.7,"Mar 6, 2021",Apache-2.0,,,,,unverified uploader,"android_intent,flutter,flutter_localizations,geolocator,google_maps_flutter,http,intl,package_info,provider,stack_trace",https://github.com/humazed/google_map_location_picker
flutter_masked_text,https://pub.dev/packages/flutter_masked_text,239,20,94,Masked text input for flutter.,0.8.0,"Feb 25, 2019",MIT,,,,,unverified uploader,flutter,https://github.com/benhurott/flutter-masked-text
biometric_storage,https://pub.dev/packages/biometric_storage,237,150,94,"Secure Storage: Encrypted data store optionally secured by biometric lock with support for iOS, Android, MacOS. Partial support for Linux, Windows and web (localStorage).",5.0.1,"Feb 3, 2024",MIT,5.1.0-rc.4,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/biometric_storage/latest/,codeux.design,"ffi,flutter,flutter_web_plugins,logging,plugin_platform_interface,win32",https://github.com/authpass/biometric_storage/
quran,https://pub.dev/packages/quran,237,160,91,"Quran text, translation, audio URLs, and details of pages, juz, surah, ayah, place of revelation etc.",1.3.0,"Jun 13, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/quran/latest/,aqeelshamz.com,"flutter,flutter_lints",https://github.com/aqeelshamz/quran
responsive_grid,https://pub.dev/packages/responsive_grid,237,120,96,Responsive Grid Layout and List for Flutter,2.4.4,"Aug 25, 2023",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/responsive_grid/latest/,unverified uploader,flutter,https://github.com/muhammad369/ResponsiveGrid_Flutter
card_settings,https://pub.dev/packages/card_settings,237,70,84,A flutter package for building card based settings forms. This includes a library of pre-built form field widgets.,3.5.0,"May 22, 2023",MIT,,,,https://pub.dev/documentation/card_settings/latest/,unverified uploader,"extended_masked_text,flutter,flutter_cupertino_settings,flutter_material_pickers,flutter_multi_formatter,flutter_web_plugins,intl,meta,pattern_formatter",https://github.com/codegrue/card_settings
